firm,year,quarter,total_assets,current_assets,inventory,total_liabilities,short_term_debt,equity,revenue,cogs,operating_profit,interest_expense,net_income,cfo,capex,avg_total_assets,avg_equity,avg_inventory,ROA,ROE,NPM,TATO,ITO,DAR,DER,ICR,CR,QR,capex_abs,CFO_TA,FCF,FCF_TA,SIZE,REV_GROWTH_QOQ,REV_GROWTH_YOY,ROA_lag1,ROA_lag2,ROA_lag4
PV2,2018,1,224501076610.0,58754054399.0,30455769387.0,10217518980.0,10217518980.0,214283557630.0,12068598182.0,-3299591320.0,9704001793.0,0.0,8258814979.0,-2482789292.0,-37500000.0,224530434977.0,210154150140.5,30503042114.5,0.0367826080230326,0.03929884312766849,0.6843226408281459,0.05375038882027846,-0.10817253268097801,0.04551211572918078,0.04768223513276939,,5.750324957947864,2.769584775657544,37500000.0,-0.011057695996778019,-2520289292.0,-0.011224711216803051,26.13714633970742,1.6706573416531638,1.222945004516312,0.019447589229057594,0.0034329753529470713,0.003306766610109587
PV2,2018,2,223275754921.0,57625319720.0,30455769387.0,8398791954.0,8398791954.0,214876962967.0,586892726.0,-612805796.0,466633723.0,0.0,593405337.0,-9600060479.0,0.0,223888415765.5,214580260298.5,30455769387.0,0.0026504512748954856,0.0027654236982214537,1.0110967655782463,0.0026213626283135144,-0.020121172714867457,0.03761622911977918,0.039086516479153025,,6.861143844925867,3.234935509988464,0.0,-0.04287877265188687,-9600060479.0,-0.04287877265188687,26.13167341363706,-0.9513702654484483,-0.8795487316954013,0.0367826080230326,0.019447589229057594,-0.003654326919100153
PV2,2018,3,224944808971.0,48726594700.0,31986949553.0,8344668604.0,8344668604.0,216600140367.0,762637112.0,-693306465.0,1558963422.0,-8676164.0,1723177400.0,-2665650307.0,-10607836763.0,224110281946.0,215738551667.0,31221359470.0,0.00768897073814402,0.007987341097291618,2.2594984860899348,0.0034029545872587834,-0.02220615875699406,0.03709651555051354,0.03852568419328387,-179.6834893854012,5.839248628356914,2.006028752175477,10607836763.0,-0.01189436862893375,-13273487070.0,-0.05922747923363143,26.139120915599246,0.2994489081468017,-0.8824852939559297,0.0026504512748954856,0.0367826080230326,0.0034329753529470713
PV2,2018,4,242943756600.0,60894876562.0,31986949553.0,20981900979.0,20981900979.0,221961855621.0,8667985781.0,-2623513021.0,6590047536.0,-6873096.0,5361715254.0,9243696118.0,-6177408966.0,233944282785.5,219280997994.0,31986949553.0,0.02291877018818227,0.0244513446356474,0.6185653033433374,0.037051496526408156,-0.08201823111181746,0.0863652611313906,0.0945293096433047,-958.8179091343989,2.9022573609010642,1.3777553825048008,6177408966.0,0.03951238306804619,3066287152.0,0.013106912105270093,26.216095799176287,10.365806416459838,0.9181365983250103,0.00768897073814402,0.0026504512748954856,0.019447589229057594
PV2,2019,1,243826922472.0,55660259218.0,29909169787.0,17138637204.0,17138637204.0,226688285268.0,3454179862.0,-3276325988.0,3789989435.0,0.0,3789989435.0,2134691262.0,-1174818182.0,243385339536.0,224325070444.5,30948059670.0,0.015571970942150397,0.016895077431560095,1.0972183228482963,0.014192226485725037,-0.10586531184622083,0.07029017563049512,0.07560442386221244,,3.24764790545945,1.5025167476554049,1174818182.0,0.008770829278664297,959873080.0,0.003943840996462409,26.21972447641198,-0.6015014388265989,-0.7137878144661557,0.02291877018818227,0.00768897073814402,0.0367826080230326
PV2,2019,2,246194261642.0,53041846647.0,26168166326.0,16950515054.0,16950515054.0,229243746588.0,4661678296.0,-4394431010.0,2482798195.0,0.0,2555461320.0,2523213357.0,-233262892.0,245010592057.0,227966015928.0,28038668056.5,0.010430003448199863,0.011209834543088685,0.5481848290974388,0.019026435783296637,-0.156727523616489,0.06885016304177048,0.07394101390457423,,3.1292174000626094,1.5854196899260782,233262892.0,0.010298384799678342,2289950465.0,0.009346332522910923,26.229386742715956,0.34957601579578657,6.942981893423569,0.015571970942150397,0.02291877018818227,0.0026504512748954856
PV2,2019,3,249006990084.0,51676695113.0,26168166326.0,16605464417.0,16605464417.0,232401525667.0,732552397.0,-213375916.0,3157779079.0,0.0,3157789079.0,0.0,0.0,247600625863.0,230822636127.5,26168166326.0,0.012753558550159876,0.013680586670259346,4.310666502399009,0.002958604787232359,-0.008154026282995431,0.06668674004451969,0.071451615342635,,3.112029499162667,1.5361526872374256,0.0,0.0,0.0,0.0,26.240746805643596,-0.842856509933649,-0.03944827038524712,0.010430003448199863,0.015571970942150397,0.00768897073814402
PV2,2019,4,281556935352.0,84591788024.0,26168166326.0,46234900167.0,46234900167.0,235322035185.0,4345067181.0,-743089276.0,3065551914.0,0.0,2920509518.0,23643063413.0,697754720.0,265281962718.0,233861780426.0,26168166326.0,0.011009076863264012,0.012488186452185699,0.6721436968272275,0.01637905244850323,-0.02839668881428983,0.16421154786756553,0.1964750140404494,,1.8296089689488957,1.2636259943673385,697754720.0,0.08912427807288596,22945308693.0,0.086494039993934,26.363600521098054,4.931408045068482,-0.4987223917090088,0.012753558550159876,0.010430003448199863,0.02291877018818227
PV2,2020,1,278374222813.0,71075734888.0,26168166326.0,45595015192.0,45595015192.0,232779207621.0,454682441.0,-67213321.0,-2869012883.0,0.0,-2869012883.0,-21668239620.0,-6279836528.0,279965579082.5,234050621403.0,26168166326.0,-0.010247734355067135,-0.012258087014688977,-6.309926718722793,0.001624065510089062,-0.0025685147427857266,0.1637903636739699,0.19587237046633318,,1.5588488037277985,0.9849227678265887,6279836528.0,-0.07739608451514257,-27948076148.0,-0.09982682956808875,26.35223217064937,-0.8953566372947641,-0.8683674680632482,0.011009076863264012,0.012753558550159876,0.015571970942150397
PV2,2020,2,280676443241.0,71685902705.0,26168166326.0,45573348826.0,45573348826.0,235103094415.0,40909091.0,-48125934.0,2323886794.0,0.0,2323886794.0,3367625761.0,-1735861174.0,279525333027.0,233941151018.0,26168166326.0,0.00831368938490999,0.009933638369682102,56.806121504875286,0.00014635199807113187,-0.0018391022664887046,0.16236969622302397,0.19384410460185053,,1.5729786059545081,0.9987797155918401,1735861174.0,0.012047658523582595,1631764587.0,0.005837626841651537,26.360468395314196,-0.9100271149463632,-0.9912243856391587,-0.010247734355067135,0.011009076863264012,0.010430003448199863
